Chapter,Sub chapter,Toponym,Gazetteer ID,country ,lat,long
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Qatar,geonames:289688,QA,25.5,51.25
1,16,Hasa,geonames:108241,SA,24,49.75
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Porte,geonames:8951127,IT,45.88236,11.05176
1,16,Oyer,geonames:4402241,US,37.96059,-93.87105
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Qatar,geonames:289688,QA,25.5,51.25
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Porte,geonames:8951127,IT,45.88236,11.05176
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Britain,geonames:8373793,SY,33.51978,36.27691
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Porte,geonames:8951127,IT,45.88236,11.05176
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Constantinople,geonames:745044,TR,41.01384,28.94966
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Oman,geonames:286963,OM,21,57
1,16,India,geonames:1269750,IN,22,79
1,16,India,geonames:1269750,IN,22,79
1,16,Persian Gulf,geonames:235616,,27,51
1,16,India,geonames:1269750,IN,22,79
1,16,India,geonames:1269750,IN,22,79
1,16,India,geonames:1269750,IN,22,79
1,16,Persian Gulf,geonames:235616,,27,51
1,16,Hasa,geonames:108241,SA,24,49.75
1,16,Persian Gulf,geonames:235616,,27,51
1,16,India,geonames:1269750,IN,22,79
1,16,Masqat,geonames:287286,OM,23.58413,58.40778
1,16,Persia,geonames:130758,IR,32,53
1,16,Persia,geonames:130758,IR,32,53
1,16,Persia,geonames:130758,IR,32,53
1,16,Persia,geonames:130758,IR,32,53
1,16,Masqat,geonames:287286,OM,23.58413,58.40778
1,16,United Kingdom,geonames:2635167,GB,54.75844,-2.69531
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Persian Gulf,geonames:235616,,27,51
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Persian Gulf,geonames:235616,,27,51
1,16,India,geonames:1269750,IN,22,79
1,16,Venice,geonames:3164603,IT,45.43713,12.33265
1,16,Persian Gulf,geonames:235616,,27,51
1,16,Venice,geonames:3164603,IT,45.43713,12.33265
1,16,Britain,geonames:8373793,SY,33.51978,36.27691
1,16,Persia,geonames:130758,IR,32,53
1,16,Turkey,geonames:298795,TR,39,35
1,16,Turkey,geonames:298795,TR,39,35
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Qatar,geonames:289688,QA,25.5,51.25
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Kuwait,geonames:285570,KW,29.5,47.75
1,16,Oqair,geonames:108826,SA,25.64436,50.21453
1,16,Turkey,geonames:298795,TR,39,35
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Constantinople,geonames:745044,TR,41.01384,28.94966
1,16,Britain,geonames:8373793,SY,33.51978,36.27691
1,16,Bandar,geonames:1215498,ID,2.05,99.75
1,16,Lingeh,,,,
1,16,Persia,geonames:130758,IR,32,53
1,16,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,16,Bahrain,geonames:290291,BH,26.03333,50.55
1,16,Persia,geonames:130758,IR,32,53
1,16,Euphrates,geonames:170792,SY,35.16667,40.28333
1,16,Tigris Steam Navigation,,,,
1,16,Britain,geonames:8373793,SY,33.51978,36.27691
1,16,Porte,geonames:8951127,IT,45.88236,11.05176
1,16,Porte,geonames:8951127,IT,45.88236,11.05176
1,16,Persia,geonames:130758,IR,32,53
1,16,Porte,geonames:8951127,IT,45.88236,11.05176
1,16,India,geonames:1269750,IN,22,79
1,16,India,geonames:1269750,IN,22,79
1,16,Baghdad,geonames:98182,IQ,33.34058,44.40088
1,16,Masqat,geonames:287286,OM,23.58413,58.40778
1,16,Persian Gulf,geonames:235616,,27,51
,,,,,,
1,17,Persian Gulf,geonames:235616,,27,51
1,17,India,geonames:1269750,IN,22,79
1,17,France,geonames:3017382,FR,46,2
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,South Africa,geonames:953987,ZA,-29,24
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Hon,geonames:4115131,US,34.93927,-94.18132
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Shah Abbas,geonames:7425596,IR,37.03133,49.63933
1,17,Great Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persian Gulf,geonames:235616,,27,51
1,17,England,geonames:6269131,GB,52.16045,-0.70312
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,Great Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Pompey,geonames:5131896,US,42.89896,-76.01603
1,17,Great Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,India,geonames:1269750,IN,22,79
1,17,Persia,geonames:130758,IR,32,53
1,17,Arabia,geonames:4505381,US,38.65814,-82.47349
1,17,Turkey,geonames:298795,TR,39,35
1,17,England,geonames:6269131,GB,52.16045,-0.70312
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Neva,geonames:122485,IR,35.85444,52.21097
1,17,Volga,geonames:4266319,US,38.78395,-85.51802
1,17,Great Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,Great Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Persia,geonames:130758,IR,32,53
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Turkey,geonames:298795,TR,39,35
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Europe,geonames:6255148,,48.69096,9.14062
1,17,Russia,geonames:2017370,RU,60,100
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persian Gulf,geonames:235616,,27,51
1,17,districts of Northern,geonames:7090974,BH,26.15,50.46667
1,17,Shaikh,geonames:10821318,IN,26.68,84.4581
1,17,Muhammareh,,,,
1,17,Haw®Õå«zeh district,geonames:130821,IR,31.4619,48.074
1,17,Shaikh,geonames:10821318,IN,26.68,84.4581
1,17,Muhammareh,,,,
1,17,Shaikh,geonames:10821318,IN,26.68,84.4581
1,17,Shaikh,geonames:10821318,IN,26.68,84.4581
1,17,Khaz,geonames:161794,TM,38.78943,56.64211
1,17,Muhammareh,,,,
1,17,Shaikh,geonames:10821318,IN,26.68,84.4581
1,17,Lingeh,,,,
1,17,districts of Tangist®ÕÌÉn,geonames:403641,IR,29.01667,51.25
1,17,Turkey,geonames:298795,TR,39,35
1,17,Macedonia,geonames:718075,MK,41.66667,21.75
1,17,Turkey,geonames:298795,TR,39,35
1,17,Tigris,geonames:96998,IQ,30.59064,47.76907
1,17,Bani Asad,geonames:6999889,IQ,30.61184,47.65677
1,17,Shaikh,geonames:10821318,IN,26.68,84.4581
1,17,Euphrates,geonames:170792,SY,35.16667,40.28333
1,17,Porte,geonames:2985975,FR,48.34466,6.34465
1,17,Tigris,geonames:96998,IQ,30.59064,47.76907
1,17,Mesopotamia,geonames:99237,IQ,33,44
1,17,Euphrates,geonames:170792,SY,35.16667,40.28333
1,17,Tigris Steam Navigation,,,,
1,17,Egypt,geonames:357994,EG,27,30
1,17,Mesopotamia,geonames:99237,IQ,33,44
1,17,Hasa,geonames:288032,OM,26.24114,56.31887
1,17,Hasa,geonames:288032,OM,26.24114,56.31887
1,17,Najd,geonames:287027,OM,24.05,56.16667
1,17,Kuwait,geonames:285570,KW,29.5,47.75
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,the Middle East,,,,
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persia,geonames:130758,IR,32,53
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,Julfah,geonames:95084,IQ,35.50822,44.62631
1,17,India,geonames:1269750,IN,22,79
1,17,Russia,geonames:2017370,RU,60,100
1,17,Mashad,geonames:294321,IL,32.73938,35.3248
1,17,Russia,geonames:2017370,RU,60,100
1,17,India,geonames:1269750,IN,22,79
1,17,Afghanistan,geonames:1149361,AF,33,66
1,17,Afghanistan,geonames:1149361,AF,33,66
1,17,Russia,geonames:2017370,RU,60,100
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persia,geonames:130758,IR,32,53
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persia,geonames:130758,IR,32,53
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persia,geonames:130758,IR,32,53
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persia,geonames:130758,IR,32,53
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,Manchuria,geonames:3675493,CO,9.58416,-75.42368
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,South Africa,geonames:953987,ZA,-29,24
1,17,Russia,geonames:2017370,RU,60,100
1,17,Qishm Island,geonames:119373,IR,26.6952,55.6183
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Qishm,geonames:119374,IR,26.9492,56.2691
1,17,Qishm,geonames:119374,IR,26.9492,56.2691
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Banda,geonames:1277397,IN,25.47758,80.33491
1,17,China,geonames:1814991,CN,35,105
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Suez,geonames:359796,EG,29.97371,32.52627
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Bombay,geonames:1275339,IN,19.07283,72.88261
1,17,Karachi,geonames:1174872,PK,24.8608,67.0104
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,the Far East,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Muhammareh,,,,
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Kuwait,geonames:285570,KW,29.5,47.75
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,China,geonames:1814991,CN,35,105
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Kuwait,geonames:285570,KW,29.5,47.75
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,America,geonames:8477927,MX,27.33032,-99.59479
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Aden,geonames:1023648,ZA,-29.77263,26.57541
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Lingeh,,,,
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Kuwait,geonames:285570,KW,29.5,47.75
1,17,Lingeh,,,,
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Kuwait,geonames:285570,KW,29.5,47.75
1,17,Lingeh,,,,
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Persia,geonames:130758,IR,32,53
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Muhammareh,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Europe,geonames:6255148,,48.69096,9.14062
1,17,Muhammareh,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Muhammareh,,,,
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Qumisheh,geonames:418689,IR,32.9054,51.8098
1,17,Tehran,geonames:112931,IR,35.69439,51.42151
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Transcaucasia,geonames:465524,AZ,42,45
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Rasht,geonames:118743,IR,37.27611,49.58862
1,17,Qazvin,geonames:119505,IR,36.26877,50.0041
1,17,Qum,geonames:119208,IR,34.6401,50.8764
1,17,Yazd,geonames:111822,IR,31.89722,54.3675
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Muhammareh,,,,
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Kuwait,geonames:285570,KW,29.5,47.75
1,17,Shaikh,geonames:10821318,IN,26.68,84.4581
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Lingeh,,,,
1,17,Europe,geonames:6255148,,48.69096,9.14062
1,17,Witte,geonames:4136867,US,35.93758,-93.68352
1,17,Persia,geonames:130758,IR,32,53
1,17,Persian Gulf,geonames:235616,,27,51
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Persian Gulf,geonames:235616,,27,51
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Lingeh,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Europe,geonames:6255148,,48.69096,9.14062
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Jiddah,geonames:105343,SA,21.54238,39.19797
1,17,Europe,geonames:6255148,,48.69096,9.14062
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Lingeh,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Muhammareh,,,,
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Lingeh,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,Constantinople,geonames:745044,TR,41.01384,28.94966
1,17,Port Said,geonames:358617,EG,31.12339,32.41926
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Lingeh,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Singapore,geonames:1880251,SG,1.36667,103.8
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Bair‰äöå«t,geonames:276781,LB,33.89332,35.50157
1,17,London,geonames:2643743,GB,51.50853,-0.12574
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,Lingeh,,,,
1,17,Jiddah,geonames:105343,SA,21.54238,39.19797
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Jiddah,geonames:105343,SA,21.54238,39.19797
1,17,Egypt,geonames:357994,EG,27,30
1,17,Constantinople,geonames:745044,TR,41.01384,28.94966
1,17,Lingeh,,,,
1,17,Batoum,geonames:615532,GE,41.64228,41.63392
1,17,Suez Canal,geonames:347712,EG,29.93139,32.56278
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,London,geonames:2643743,GB,51.50853,-0.12574
1,17,Allana,geonames:1410283,PK,30.9815,71.84534
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Black Sea,geonames:630673,,43,35
1,17,Europe,geonames:6255148,,48.69096,9.14062
1,17,Witte,geonames:4136867,US,35.93758,-93.68352
1,17,Suez Canal,geonames:347712,EG,29.93139,32.56278
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Bandar,geonames:69072,IR,37.41667,49.88333
1,17,Lingeh,,,,
1,17,Muhammareh,,,,
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Aden,geonames:1023648,ZA,-29.77263,26.57541
1,17,Jiddah,geonames:105343,SA,21.54238,39.19797
1,17,Suez,geonames:359796,EG,29.97371,32.52627
1,17,Port Said,geonames:358617,EG,31.12339,32.41926
1,17,Jaffa,geonames:5985475,CA,42.73164,-81.03401
1,17,Bair‰äöå«t,geonames:276781,LB,33.89332,35.50157
1,17,Smyrna,geonames:4223379,US,33.88399,-84.51438
1,17,Dardanelles,geonames:749780,TR,40.15552,26.41271
1,17,Constantinople,geonames:745044,TR,41.01384,28.94966
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Batoum,geonames:615532,GE,41.64228,41.63392
1,17,Persian Gulf,geonames:235616,,27,51
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Basrah,geonames:99532,IQ,30.50852,47.7804
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Europe,geonames:6255148,,48.69096,9.14062
1,17,Persia,geonames:130758,IR,32,53
1,17,Odessa,geonames:5527554,US,31.84568,-102.36764
1,17,Batoum,geonames:615532,GE,41.64228,41.63392
1,17,Persia,geonames:130758,IR,32,53
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Muhammareh,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Russian Bank,geonames:2729015,SJ,75.5,11
1,17,Persian Gulf,geonames:235616,,27,51
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persian Gulf,geonames:235616,,27,51
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Russia,geonames:2017370,RU,60,100
1,17,Russia,geonames:2017370,RU,60,100
1,17,England,geonames:6269131,GB,52.16045,-0.70312
1,17,Paris,geonames:2988507,FR,48.85341,2.3488
1,17,Great Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Russia,geonames:2017370,RU,60,100
1,17,Persian Gulf,geonames:235616,,27,51
1,17,French Republic,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Russia,geonames:2017370,RU,60,100
1,17,France,geonames:3017382,FR,46,2
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Kuwait,geonames:285570,KW,29.5,47.75
1,17,Lingeh,,,,
1,17,France,geonames:3017382,FR,46,2
1,17,Persian Gulf,geonames:235616,,27,51
1,17,France,geonames:3017382,FR,46,2
1,17,Bandar Jissah,geonames:288885,OM,23.55002,58.6601
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,France,geonames:3017382,FR,46,2
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,France,geonames:3017382,FR,46,2
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,France,geonames:3017382,FR,46,2
1,17,Jean Bart,geonames:2497697,DZ,36.81051,3.2546
1,17,Chasseloup Loubat,geonames:2483951,DZ,36.11868,5.53146
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Anglais,geonames:3731153,HT,18.33333,-74.16667
1,17,Persian Gulf,geonames:235616,,27,51
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,France,geonames:3017382,FR,46,2
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Frenchman,geonames:3490422,JM,18.06549,-77.80706
1,17,Tunis,geonames:2464470,TN,36.81897,10.16579
1,17,Abyssinia,geonames:337996,ET,9,39.5
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Egypt,geonames:357994,EG,27,30
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Darbar,geonames:11410484,PK,34.21862,72.02546
1,17,Cairo,geonames:360630,EG,30.06263,31.24967
1,17,Kuwait,geonames:285570,KW,29.5,47.75
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,France,geonames:3017382,FR,46,2
1,17,Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,France,geonames:3017382,FR,46,2
1,17,Europe,geonames:6255148,,48.69096,9.14062
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Bandar Jissah,geonames:288885,OM,23.55002,58.6601
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Great Britain,geonames:2635167,GB,54.75844,-2.69531
1,17,Masqat,geonames:287286,OM,23.58413,58.40778
1,17,Lingeh,,,,
1,17,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,17,Bahrain,geonames:290291,BH,26.03333,50.55
1,17,Comoros,geonames:921929,KM,-12.23333,44.44553
1,17,R‰ö_å©union,geonames:962597,ZA,-29.96455,30.94292
1,17,Madagascar,geonames:1062947,MG,-20,47
1,17,East Africa,geonames:6255146,,7.1881,21.09375
